no,name,gubun,do,sigungu,address,주요시설 일반야영장,주요시설 자동차야영장,주요시설 글램핑,주요시설 카라반,주요시설 개인 카라반,주요시설 덤프스테이션,사이트 크기1 가로,사이트 크기2 가로,사이트 크기3 가로,사이트 크기1 세로,사이트 크기2 세로,사이트 크기3 세로,사이트 크기1 수량,사이트 크기2 수량,사이트 크기3 수량,인허가일자,화로대,부대시설,주변이용가능시설,소화기 개수,방화수 개수,방화사 개수,화재감지기 개수,테마환경,캠핑장비대여,반려동물출입,longitude,latitude
3295,안면도마린오토캠핑장,민간,충청남도,태안군,충남 태안군 안면읍 방포항길 95,0,43,0,0,0,0.0,0,0,0,0,0,0,24,3,16,2022.1.6,개별,"전기,장작판매,온수,놀이터,운동시설","산책로,수상레저,낚시,해수욕,청소년체험시설",25,0,0,0,"일몰명소,수상레저,낚시,액티비티,여름물놀이",,가능(소형견),126.334716811757,36.5051900980887
3296,경상북도교육청 영덕오토캠핑장,지자체,경상북도,영덕군,경북 영덕군 영덕읍 창포길 2-11,0,25,0,0,0,0.0,0,0,0,0,0,0,12,8,5,2022.1.5,개별,"전기,온수","산책로,낚시,해수욕",20,0,0,0,"일출명소,여름물놀이",,불가능,129.427981667706,36.4095938570937
3297,더파인캠핑,민간,경기도,포천시,경기 포천시 소흘읍 죽엽산로 515,0,0,6,0,0,0.0,0,0,0,0,0,0,0,0,0,2022.1.4,개별,"전기,무선인터넷",,0,0,0,0,,,불가능,127.166018366701,37.7884288229791
3298,초리풍경,민간,경기도,파주시,경기 파주시 법원읍 초리골길 180,7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2022.1.3,,,,0,0,0,0,,,,126.891492955675,37.8538896802165
3299,오블리비아테,민간,경기도,가평군,경기 가평군 가평읍 당목가일길 410-68,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2017.11.17,개별,,,0,0,0,0,,,불가능,127.55654507108,37.8661485872164
3300,진천포레스트캠핑장,민간,충청북도,진천군,충북 진천군 백곡면 백곡로 778,0,44,0,0,0,0.0,0,0,0,0,0,0,4,31,9,2022.2.9,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,운동시설,마트_편의점",산책로,22,0,0,0,"여름물놀이,가을단풍명소",,불가능,127.364419961942,36.8849706209169
3301,더 하루만 캠핑장,민간,충청북도,괴산군,충북 괴산군 청천면 괴산로상신5길 6-10,0,18,0,0,5,0.0,0,0,0,0,0,0,0,0,0,2021.11.26,개별,"전기,무선인터넷,장작판매,온수,물놀이장,산책로,운동장,마트_편의점","계곡 물놀이,산책로,운동장,강/물놀이,농어촌체험시설",18,1,1,5,,"릴선,난방기구",불가능,127.782391606144,36.6345038530209
3302,숲에안기다,민간,경상북도,고령군,경북 고령군 덕곡면 야로덕곡로 483-68,0,22,0,0,0,0.0,0,0,0,0,0,0,22,0,0,2022.2.23,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설,마트_편의점","계곡 물놀이,산책로,청소년체험시설,어린이놀이시설",11,2,0,0,"봄꽃여행,여름물놀이,가을단풍명소,걷기길","릴선,화로대",가능,128.177782058222,35.7718950468586
3303,나정고운모래해변 오토캠핑장,지자체,경상북도,경주시,경북 경주시 감포읍 동해안로 1976,0,41,0,0,0,0.0,0,0,0,0,0,0,40,1,0,2022.2.20,개별,"전기,무선인터넷,온수,놀이터","산책로,수상레저,낚시,해수욕",42,1,0,4,"일출명소,수상레저,낚시,여름물놀이",,가능(소형견),129.490660705295,35.7835746269612
3304,마린힐캠핑장,민간,충청북도,제천시,충북 제천시 수산면 옥순봉로 503-1,0,14,0,0,0,0.0,0,0,0,0,0,0,14,0,0,2022.2.24,개별,"전기,장작판매,온수,물놀이장,놀이터,운동시설","산책로,낚시,어린이놀이시설",8,0,0,0,"봄꽃여행,여름물놀이,가을단풍명소",,가능(소형견),128.223934738013,36.9538742309604
3305,청계호수 자작나무숲 캠핑장,민간,경기도,포천시,경기 포천시 일동면 운악청계로1480번길 22,0,15,0,4,0,0.0,0,0,0,0,0,0,15,0,0,2022.2.23,개별,"전기,무선인터넷,장작판매,온수,물놀이장,운동시설",수상레저,0,0,0,0,"여름물놀이,가을단풍명소,겨울눈꽃명소,걷기길",,가능,127.339725826167,37.9382538065646
3306,모란골관광농원,민간,강원도,인제군,강원 인제군 북면 모란골길 131,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2022.2.22,,,,0,0,0,0,,,,128.268319790844,38.1424320902259
3307,더빌리지캠핑장,민간,충청남도,태안군,충남 태안군 근흥면 마금로 184,0,0,2,0,0,0.0,0,0,0,0,0,0,0,0,0,2022.2.22,개별,"전기,온수,트렘폴린,물놀이장,놀이터,마트_편의점","산책로,수상레저,낚시,해수욕,청소년체험시설,어린이놀이시설",2,0,0,2,"일몰명소,수상레저,낚시,액티비티,여름물놀이,걷기길",,가능,126.228002780212,36.7490814605777
3308,황토둥지캠핑체험장,민간,충청북도,제천시,충북 제천시 청풍면 비봉5길 45-22,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2022.2.21,개별,"전기,장작판매,온수,트렘폴린,운동시설,마트_편의점","산책로,수상레저,낚시,어린이놀이시설",8,0,0,3,"수상레저,낚시,액티비티,여름물놀이,가을단풍명소",,가능(소형견),128.133863964146,36.99250332407
3309,휘명빌리지,민간,경상북도,영천시,경북 영천시 신녕면 신화로 120,0,34,0,0,0,0.0,0,0,0,0,0,0,9,7,5,2022.2.21,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,산책로,운동장,운동시설,마트_편의점","계곡 물놀이,산책로",20,0,0,0,"봄꽃여행,여름물놀이,가을단풍명소,겨울눈꽃명소,걷기길",,가능(소형견),128.800724617338,36.0459750239407
3310,솔내음캠핑장,민간,충청북도,제천시,충북 제천시 봉양읍 명암로 466-11,0,26,0,0,0,0.0,0,0,0,0,0,0,26,0,0,2022.2.21,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설,마트_편의점","계곡 물놀이,산책로",20,0,0,2,"봄꽃여행,여름물놀이,가을단풍명소",,가능,128.133151330887,37.1880139319886
3311,주원캠핑장,민간,경기도,용인시,경기 용인시 처인구 원삼면 보개원삼로1415번길 11-14,6,0,0,0,0,0.0,0,0,0,0,0,0,6,0,0,2022.2.15,개별,"전기,물놀이장,운동시설",어린이놀이시설,0,0,0,0,,,가능(소형견),127.307418499129,37.1206357866721
3312,리버앤캠프,민간,경기도,연천군,경기 연천군 청산면 백궁길 27,0,5,0,0,0,0.0,0,0,0,0,0,0,5,0,0,2022.2.14,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장","산책로,어린이놀이시설",0,0,0,0,"봄꽃여행,여름물놀이",,가능,127.136962919265,38.0260281178947
3313,꽃댕이오토캠핑장,민간,충청북도,제천시,충북 제천시 백운면 화당로2길 176,0,15,0,0,0,0.0,0,0,0,0,0,0,2,13,0,2022.2.11,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설,마트_편의점","계곡 물놀이,산책로",8,0,0,0,"봄꽃여행,여름물놀이,가을단풍명소,겨울눈꽃명소,걷기길","릴선,화로대",가능(소형견),127.992081433145,37.1852426441644
3314,한산도 충무공교실 야영장,민간,경상남도,통영시,경남 통영시 한산면 한산일주로 622,0,14,0,0,0,0.0,0,0,0,0,0,0,13,1,0,2022.3.11,개별,"전기,장작판매,온수,물놀이장,산책로,운동시설","낚시,해수욕",0,0,0,0,여름물놀이,,불가능,128.500952637976,34.7807555075058
3315,준삼형제글램핑,민간,경기도,연천군,경기 연천군 왕징면 왕산로40번길 21,0,0,12,0,0,0.0,0,0,0,0,0,0,0,0,0,2022.2.10,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,운동시설","산책로,운동장",0,0,0,0,봄꽃여행,,가능(소형견),127.01354355921,38.0577920307537
3316,캠프게이트 청평 카라반&캠핑,민간,경기도,가평군,경기 가평군 청평면 호반로 1025-26,0,8,0,12,0,0.0,0,0,0,0,0,0,0,0,0,2022.2.10,,"전기,무선인터넷,장작판매,온수,물놀이장,운동시설","수상레저,어린이놀이시설",0,0,0,0,봄꽃여행,,가능,127.487479161225,37.7124496619524
3317,글램조이(GLAMJOI),민간,인천광역시,강화군,인천 강화군 양도면 해안서로 689,0,0,7,0,0,0.0,0,0,0,0,0,0,0,0,0,2022.2.9,불가,"전기,무선인터넷,물놀이장",,0,0,0,0,일몰명소,,가능,126.389872320509,37.6886469932959
3318,가델관광농원,민간,충청남도,아산시,충남 아산시 신정로 200-116 (초사동),0,66,0,0,0,0.0,0,0,0,0,0,0,24,12,8,2022.2.9,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설,마트_편의점",산책로,0,0,0,0,"여름물놀이,걷기길",,가능(소형견),126.972067090618,36.737992521887
3319,위드독스in포천,민간,경기도,포천시,경기 포천시 관인면 뗏마루길 128-26,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,2022.2.8,개별,덤프스테이션,,0,0,0,0,,,가능,127.252351906759,38.1206960795284
3320,썬오브글램핑,민간,경기도,포천시,경기 포천시 이동면 금강로6263번길 14-2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2022.2.4,,,,0,0,0,0,,,,127.389742840418,38.0880425287941
3321,(주)더사칠공 야영장,민간,인천광역시,옹진군,인천 옹진군 영흥면 영흥서로380번길 101-89,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2016.2.26,개별,,,0,0,0,0,,,불가능,126.469133859435,37.285378408085
3322,캠앤캠아지트,민간,경상남도,밀양시,경남 밀양시 단장면 구천1길 9-16,16,16,0,0,0,0.0,0,0,0,0,0,0,16,0,0,2022.3.10,개별,"전기,무선인터넷,장작판매,온수,운동시설",계곡 물놀이,0,0,0,0,"여름물놀이,가을단풍명소",,가능,128.922844755189,35.5396856508123
3323,해가빛 캠핑장,민간,충청남도,,충남 서천군 서면 갯벌체험로 56-14,0,37,0,0,0,0.0,0,0,0,0,0,0,11,5,5,2022.3.11,개별,"전기,장작판매,온수,트렘폴린,물놀이장,운동시설,마트_편의점","산책로,수상레저,낚시,해수욕,청소년체험시설",18,0,0,17,"일몰명소,수상레저,낚시,액티비티,여름물놀이",,가능,126.549038344518,36.1464190262591
3324,원산도비치캠핑장,민간,충청남도,보령시,충남 보령시 오천면 원산도4길 59,0,14,0,1,0,0.0,0,0,0,0,0,0,3,11,0,2022.3.24,개별,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터","산책로,수상레저,낚시,해수욕,청소년체험시설",8,0,0,1,"일몰명소,수상레저,액티비티,여름물놀이,걷기길",,가능(소형견),126.434337925959,36.3650274566739
3325,여수경도펜션카라반,민간,전라남도,여수시,전남 여수시 대경도5길 25-8 (경호동),0,0,0,5,0,0.0,0,0,0,0,0,0,0,0,0,2022.3.2,개별,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설","산책로,수상레저,낚시,해수욕",5,0,0,5,"일몰명소,수상레저,낚시,액티비티,여름물놀이",,가능,127.721612638794,34.7086219495166
3326,양평온누리캠핑장,민간,경기도,양평군,경기 양평군 서종면 갈문길 29-1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2022.3.2,,,,0,0,0,0,,,,127.433691633432,37.6472606592108
3327,캠핑808,민간,충청북도,충주시,충북 충주시 동량면 미라실로 689-1,63,60,0,0,0,0.0,7,7,7,10,13,7,32,8,2,2022.7.13,개별,"전기,무선인터넷,장작판매,온수,놀이터,운동시설","산책로,수상레저,낚시",63,2,20,0,"수상레저,낚시,액티비티,여름물놀이,가을단풍명소,걷기길",,가능(소형견),128.048546701559,37.0097946541387
3328,두부삼촌캠프,민간,경기도,파주시,경기 파주시 파평면 청송로652번길 44,0,30,0,0,0,0.0,0,0,0,0,0,0,30,0,0,2022.3.3,개별,"전기,장작판매,온수,운동시설",계곡 물놀이,0,0,0,0,봄꽃여행,,가능,126.88035449284,37.9406839284474
3329,사계오토캠핑장,민간,경상북도,포항시,경북 포항시 남구 구룡포읍 일출로 203-20,0,34,0,0,0,0.0,0,0,0,0,0,0,29,5,0,2022.3.4,개별,"전기,무선인터넷,장작판매,온수,물놀이장,운동시설","산책로,수상레저,낚시,해수욕",16,0,0,0,"일출명소,수상레저,낚시,액티비티,여름물놀이,걷기길",,가능,129.575739111359,36.012397572324
3330,속리산365캠핑장,민간,경상북도,상주시,경북 상주시 화북면 용화로 208-4,0,32,0,0,0,0.0,0,0,0,0,0,0,32,0,0,2022.3.7,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설","계곡 물놀이,산책로,어린이놀이시설",20,0,0,0,,,가능,127.845704589987,36.5956005788941
3331,아린 글램핑,민간,경기도,가평군,경기 가평군 설악면 유명로 2150-14,0,0,5,0,0,0.0,0,0,0,0,0,0,0,0,0,2022.3.7,개별,"전기,무선인터넷,장작판매,온수,물놀이장",계곡 물놀이,0,0,0,0,"여름물놀이,가을단풍명소",,가능,127.459791057453,37.6985525611804
3332,영월 엄둔밸리 계곡캠핑장 ,민간,강원도,영월군,강원 영월군 무릉도원면 엄둔길 145,10,0,0,2,3,,9,8,8,5,6,6,1,1,7,2022.3.8,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,산책로,운동장,마트_편의점","계곡 물놀이,산책로,운동장,낚시,강/물놀이,청소년체험시설,농어촌체험시설,어린이놀이시설",20,0,0,0,,,불가능,128.23479355277,37.3098650228863
3333,약초농원 야영장,민간,경상북도,청도군,경북 청도군 운문면 운문로 1074-27,0,40,0,0,0,0.0,0,0,0,0,0,0,14,1,1,2022.3.10,개별,"전기,무선인터넷,장작판매,온수,놀이터,운동시설,마트_편의점","계곡 물놀이,산책로,어린이놀이시설",20,0,0,0,"봄꽃여행,여름물놀이,가을단풍명소,걷기길",,가능,129.005026651942,35.6675834273037
3334,부싯돌 캠핑,민간,충청남도,천안시,충남 천안시 동남구 북면 양곡1길 233-40,5,0,0,0,0,0.0,0,0,0,0,0,0,5,0,0,2022.3.10,,"전기,무선인터넷,장작판매,온수","산책로,농어촌체험시설",3,0,0,0,"봄꽃여행,가을단풍명소,걷기길",,가능(소형견),127.285406370966,36.8524254847909
3335,반가운캠핑장,민간,경상남도,거제시,경상남도 거제시 동부면 구천리 647-8,30,0,0,0,0,0.0,0,0,0,0,0,0,30,0,0,2022.3.11,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,운동시설",계곡 물놀이,0,0,0,0,"봄꽃여행,가을단풍명소",,불가능,128.627073041477,34.7980399985206
3336,포레스트힐링캠프,민간,충청북도,단양군,충북 단양군 가곡면 새밭로 240-1,21,0,0,1,5,0.0,5,0,0,6,0,0,21,0,0,2022.3.11,개별,"전기,장작판매,온수,놀이터,운동시설","계곡 물놀이,산책로,운동장",12,0,0,3,"봄꽃여행,여름물놀이,가을단풍명소,겨울눈꽃명소",,가능,128.405289406318,37.0083295065751
3337,지맨 카라반파크,민간,경기도,안양시,경기 안양시 만안구 예술공원로 213 (석수동),0,0,0,16,0,0.0,0,0,0,0,0,0,0,0,0,2022.3.11,,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설,마트_편의점","계곡 물놀이,산책로,농어촌체험시설",0,0,0,0,"봄꽃여행,여름물놀이,걷기길",,가능,126.929292248024,37.4210706112334
3338,해그라미,민간,전라남도,고흥군,전남 고흥군 금산면 평산길 98,0,9,0,0,0,0.0,0,0,0,0,0,0,8,1,0,2022.3.14,개별,"전기,무선인터넷,온수,트렘폴린,놀이터,운동시설","낚시,해수욕",9,0,0,0,"일몰명소,여름물놀이,걷기길",,가능,127.176888016596,34.4909335720146
3339,힐링 야영장,민간,경기도,가평군,경기도 가평군 조종면 상판리 145-1 ,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2022.3.15,개별,,,0,0,0,0,,,불가능,127.381548800576,37.9120837980178
3340,캠핑스토리,민간,제주특별자치도,제주시,제주특별자치도 제주시 애월읍 하소로 746,4,21,2,0,0,0.0,0,0,0,0,0,0,21,4,0,2022.3.16,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,운동시설",,0,0,0,0,,,가능(소형견),126.394947578706,33.4175616591591
3341,호노골 캠핑장,민간,경상남도,진주시,경남 진주시 지수면 용봉로 561,0,15,0,0,0,0.0,0,0,0,0,0,0,11,4,0,2022.3.16,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,운동시설",,0,0,0,0,"봄꽃여행,가을단풍명소",,가능,128.227247061816,35.2504885631058
3342,오롯하다 키즈글램핑 가평,민간,경기도,가평군,경기 가평군 북면 가화로 1364-55,0,0,4,0,0,0.0,0,0,0,0,0,0,0,0,0,2022.3.17,,"전기,무선인터넷,장작판매,온수,운동시설",,0,0,0,0,가을단풍명소,,가능,127.513776441195,37.902074013339
3343,누리별 캠핑장,민간,경상북도,김천시,경북 김천시 부항면 부항로 1087-12,0,36,0,0,0,0.0,0,0,0,0,0,0,27,4,5,2022.3.23,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동장,운동시설,마트_편의점","계곡 물놀이,산책로",20,0,0,0,"봄꽃여행,여름물놀이,가을단풍명소,걷기길",,가능,127.933071644208,35.9921294174017
3344,별빛뜰애,민간,경상북도,봉화군,경북 봉화군 명호면 갈골길 227,0,23,0,0,0,0.0,0,0,0,0,0,0,13,1,9,2022.3.23,개별,"전기,장작판매,온수,놀이터,운동시설","계곡 물놀이,수상레저,낚시",12,0,0,0,"봄꽃여행,가을단풍명소",릴선,가능,128.864588239085,36.8232706320748
3345,옥천1382,민간,경상남도,창녕군,경남 창녕군 창녕읍 전평길 15-807,0,15,0,0,2,0.0,0,0,0,0,0,0,0,0,0,2022.3.28,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,운동시설",계곡 물놀이,0,0,0,0,,,가능,128.548602419282,35.4946002386022
3346,제천J글램핑,민간,충청북도,제천시,충북 제천시 백운면 운학길 326-9,0,0,7,0,0,0.0,0,0,0,0,0,0,0,0,0,2022.3.28,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,운동시설,마트_편의점",,7,0,0,7,,,가능,127.99848818313,37.227051547525
3347,캠프 애니말,민간,강원도,양양군,강원 양양군 현북면 말곡길 53-12,0,0,0,5,0,0.0,0,0,0,0,0,0,0,0,0,2022.3.28,개별,"전기,무선인터넷,장작판매,온수","수상레저,해수욕",0,0,0,0,,,불가능,128.688901829261,38.0299405557993
3348,하선암 카라반 야영장,국립공원,충청북도,단양군,충북 단양군 단성면 선암계곡로 1369-1,0,0,0,0,28,0.0,0,0,0,0,0,0,28,0,0,2022.3.29,개별,"전기,온수,물놀이장,놀이터","계곡 물놀이,산책로",17,0,0,0,"봄꽃여행,여름물놀이,가을단풍명소",,가능,128.30780608687,36.9105663706569
3349,고성 탑 글램핑 농원,민간,강원도,고성군,강원도 고성군 간성읍 탑동리 129 ,0,0,6,0,0,0.0,0,0,0,0,0,0,0,0,0,2022.3.29,,"전기,무선인터넷,장작판매,운동시설",계곡 물놀이,0,0,0,0,"여름물놀이,가을단풍명소",,,128.466705442005,38.3475001282133
3350,까치산 체험관광농원,민간,경기도,용인시,경기 용인시 처인구 모현읍 초부로54번길 40,6,0,0,0,0,0.0,0,0,0,0,0,0,6,0,0,2022.3.30,개별,"전기,무선인터넷,장작판매,온수",,0,0,0,0,가을단풍명소,,불가능,127.245622062003,37.3098273121832
3351,7BLOCK(세븐블럭),민간,경기도,포천시,경기 포천시 해룡로 50-109 (설운동),22,0,7,0,0,0.0,0,0,0,0,0,0,0,0,0,2022.3.31,,,,0,0,0,0,,,,127.136639229165,37.8613680196666
3352,달사랑 캠핑장,,경기도,포천시,경기 포천시 신북면 아트밸리로 196,17,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2022.4.1,,,,0,0,0,0,,,,127.234309694637,37.9235413981021
3353,어썸캠핑장,민간,인천광역시,강화군,인천 강화군 화도면 마니산로 808-11,19,0,0,0,0,,0,0,0,0,0,0,0,0,0,2022.4.14,개별,"전기,무선인터넷,장작판매,온수,산책로","산책로,운동장",19,1,1,6,,,가능(소형견),126.408453501058,37.6336468604452
3354,아우어캄푸스,,경기도,양평군,경기 양평군 청운면 신론로 360,6,11,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2022.4.14,,,,0,0,0,0,,,,127.775224582019,37.5606254502099
3355,K-글램핑 애월점,민간,제주특별자치도,제주시,제주특별자치도 제주시 애월읍 소길남길 120,0,0,20,0,0,0.0,0,0,0,0,0,0,0,0,0,2022.4.1,개별,"전기,무선인터넷,장작판매,온수,물놀이장,운동시설",,0,0,0,0,,,가능,126.376397304901,33.4242392398497
3356,토마스캠프&레드캐빈,민간,충청북도,청주시,충북 청주시 상당구 낭성면 단재로 2254,0,0,16,0,0,0.0,0,0,0,0,0,0,0,0,0,2022.4.1,개별,"전기,무선인터넷,장작판매,온수,물놀이장,운동시설",산책로,16,0,0,16,여름물놀이,,가능,127.642549740719,36.6237502077463
3357,한천관광농원야영장,민간,전라남도,화순군,전남 화순군 한천면 죽헌로 376-34,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2022.4.1,,,,0,0,0,0,,,,127.00983277068,34.9739518843032
3358,어은돌힐링야영장,민간,충청남도,태안군,충남 태안군 소원면 연들길 84,0,60,0,0,0,0.0,0,0,0,0,0,0,7,4,3,2022.4.1,개별,"전기,무선인터넷,장작판매,온수,운동시설","수상레저,해수욕",30,0,0,0,"여름물놀이,걷기길",,가능,126.132033885952,36.7536552863057
3359,어은돌오토캠핑장,민간,충청남도,태안군,충남 태안군 소원면 모항파도로 398-70,0,263,0,0,0,0.0,0,0,0,0,0,0,263,0,0,2022.4.6,개별,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설","산책로,수상레저,낚시,해수욕,청소년체험시설",140,0,0,0,"일몰명소,수상레저,낚시,액티비티,여름물놀이,걷기길",,가능(소형견),126.134545832525,36.75047597374
3360,용바위야영장,민간,전라남도,곡성군,전라남도 곡성군 목사동면 구룡리 293 ,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2022.4.7,,,,0,0,0,0,,,,127.313833449425,35.1367061954533
3361,하동하늘숲캠핑장,민간,경상남도,하동군,경남 하동군 청암면 안양로 118,0,14,0,0,0,0.0,0,0,0,0,0,0,14,0,0,2022.4.8,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설",,0,0,0,0,봄꽃여행,,불가능,127.805926429266,35.1637646570433
3362,홍스랜드 글램핑,민간,제주특별자치도,제주시,제주특별자치도 제주시 애월읍 어음13길 25-45,0,0,5,0,0,0.0,0,0,0,0,0,0,0,0,0,2022.4.8,,,,0,0,0,0,,,,126.347278604775,33.4028909767263
3363,포유카라반파크,민간,경상북도,포항시,경북 포항시 남구 구룡포읍 동해안로4176번길 12,0,0,0,14,0,0.0,0,0,0,0,0,0,0,0,0,2022.4.8,개별,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설,마트_편의점","산책로,수상레저,낚시,해수욕",14,0,0,14,"일출명소,수상레저,낚시,액티비티,여름물놀이",,가능,129.531261386778,35.9409187103764
3364,오솔길 오토 캠핑장,민간,경상북도,경주시,경북 경주시 산내면 상목길 108-3,0,14,0,0,0,0.0,0,0,0,0,0,0,2,12,0,2022.4.12,개별,"전기,장작판매,온수,트렘폴린,물놀이장,운동시설","계곡 물놀이,산책로",7,0,0,0,여름물놀이,,가능(소형견),129.075293038878,35.7421268326748
3365,안성 별숲 캠핑장,민간,경기도,안성시,경기 안성시 죽산면 곰내미길 11,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2022.4.13,,,,0,0,0,0,,,,127.424467426825,37.0101674321174
3366,따봄,민간,경기도,하남시,경기 하남시 서하남로576번길 119 (교산동),0,21,0,0,0,0.0,0,0,0,0,0,0,9,12,0,2022.4.13,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,운동시설",,0,0,0,0,"봄꽃여행,가을단풍명소",,가능(소형견),127.206361700449,37.5186742985115
3367,팔공산국립공원 갓바위야영장,지자체,경상북도,경산시,경북 경산시 와촌면 갓바위로 596,24,0,0,0,0,0.0,0,0,0,0,0,0,11,13,0,2022.4.15,불가,"전기,온수,놀이터","계곡 물놀이,산책로",24,0,0,0,"봄꽃여행,여름물놀이,가을단풍명소,걷기길",,가능,128.748693387326,35.9858307554406
3368,부항댐 생태휴양펜션,지자체,경상북도,김천시,경북 김천시 부항면 부항댐길 777,0,0,0,7,0,0.0,0,0,0,0,0,0,0,0,0,2022.4.15,개별,"전기,온수,놀이터","산책로,어린이놀이시설",7,0,0,7,여름물놀이,,불가능,127.981414429211,35.9728399148002
3369,유명산밸리 캠핑장,민간,경기도,가평군,경기 가평군 설악면 유명로 626,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2022.4.15,,,,0,0,0,0,,,,127.493539288242,37.6021835857157
3370,나아정,민간,경기도,가평군,경기 가평군 상면 축령로 183-102,12,0,0,0,0,0.0,0,0,0,0,0,0,12,0,0,2022.5.15,개별,"전기,무선인터넷,장작판매,온수,운동시설",,0,0,0,0,"가을단풍명소,겨울눈꽃명소",,가능(소형견),127.352746826311,37.772331696243
3371,골드바베큐 당일캠핑장,,경기도,안성시,경기 안성시 양성면 덕봉서원로 334-11,1,0,12,0,0,0.0,3,0,0,5,0,0,12,0,0,2022.4.18,,,,0,0,0,0,,,,127.182335062964,37.0310242555692
3372,코코캠핑,민간,충청북도,충주시,충북 충주시 대소원면 외동길 192,0,25,0,0,0,0.0,0,0,0,0,0,0,21,4,0,2022.4.19,개별,"전기,무선인터넷,장작판매,온수,물놀이장,운동시설,마트_편의점",산책로,13,0,0,0,여름물놀이,,가능(소형견),127.841380542866,36.9201374292181
3373,숲속에 머물다,민간,강원도,춘천시,강원 춘천시 서면 툇골길 349,0,3,8,0,0,0.0,0,0,0,0,0,0,3,0,0,2022.4.20,개별,"전기,무선인터넷,장작판매,온수,물놀이장,운동시설",계곡 물놀이,0,0,0,0,"봄꽃여행,여름물놀이,가을단풍명소",,가능,127.667500446869,37.9360623622684
3374,고든남 글램핑 & 셀프바베큐,민간,충청남도,서산시,충남 서산시 인지면 서해로 3013,0,0,15,3,0,0.0,0,0,0,0,0,0,0,0,0,2022.4.20,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설,마트_편의점","산책로,낚시,해수욕",19,0,0,19,"일몰명소,여름물놀이",,가능,126.416201897152,36.769130634302
3375,캠프 오어즈,민간,강원도,영월군,강원 영월군 무릉도원면 백년계곡길 116,20,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2022.4.20,개별,"전기,무선인터넷,장작판매,온수,운동시설",계곡 물놀이,0,0,0,0,"여름물놀이,가을단풍명소",,가능,128.271847141078,37.3746936564228
3376,한자루체험농원(휴앤아크),민간,강원도,인제군,강원 인제군 기린면 방동약수로 68,7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2022.4.21,개별,"전기,무선인터넷,장작판매,온수,운동시설",계곡 물놀이,0,0,0,0,"가을단풍명소,겨울눈꽃명소",,가능(소형견),128.388537951646,37.946787473002
3377,산들내캠핑장,민간,전라북도,정읍시,전북 정읍시 산외면 종운로 260,0,0,21,0,0,0.0,0,0,0,0,0,0,0,0,0,2022.4.25,개별,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설,마트_편의점","계곡 물놀이,산책로",21,0,0,21,여름물놀이,,가능,127.062395168703,35.6066972951117
